ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Categoria,Respuesta
Suj_077,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 2
Suj_077,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_077,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_077,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 2
Suj_077,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_077,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_078,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_078,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_078,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_078,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_078,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 2
Suj_078,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_078,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_078,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_078,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_078,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_078,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_078,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_078,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_078,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_078,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_078,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_078,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_078,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_078,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_078,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_078,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_079,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_079,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_079,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 1
Suj_079,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 1
Suj_079,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_079,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_079,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 1
Suj_079,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 1
Suj_079,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_079,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 1
Suj_079,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 1
Suj_079,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_079,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_079,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 1
Suj_079,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 1
Suj_079,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_079,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 1
Suj_079,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 1
Suj_079,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_079,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_079,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 1
Suj_080,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_080,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 2
Suj_080,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_080,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_080,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_080,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 2
Suj_080,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_080,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_080,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_080,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_080,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_080,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_080,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 2
Suj_080,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_080,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_080,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 2
Suj_080,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_080,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_080,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_080,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 2
Suj_080,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_081,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_081,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 2
Suj_081,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 1
Suj_081,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 1
Suj_081,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 2
Suj_081,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_081,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 1
Suj_081,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 1
Suj_081,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_081,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_081,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_081,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 2
Suj_081,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_081,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_081,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_081,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_081,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_081,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_081,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_081,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_081,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_082,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_082,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_082,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_082,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_082,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 2
Suj_082,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_082,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_082,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_082,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 2
Suj_082,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_082,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_082,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 2
Suj_082,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_082,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_082,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_082,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 2
Suj_082,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_082,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 1
Suj_082,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 2
Suj_082,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_082,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_083,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_083,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_083,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_083,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_083,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_083,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_083,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_083,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_083,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_083,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_083,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_083,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_083,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_083,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_083,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_083,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_083,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_083,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_083,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_083,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_083,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_084,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_084,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_084,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 1
Suj_084,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 1
Suj_084,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_084,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 1
Suj_084,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_084,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 1
Suj_084,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_084,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 1
Suj_084,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 1
Suj_084,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_084,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 1
Suj_084,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_084,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 1
Suj_084,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_084,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_084,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 1
Suj_084,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_084,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 1
Suj_084,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_085,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_085,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_085,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_085,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 1
Suj_085,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 2
Suj_085,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_085,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_085,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_085,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 2
Suj_085,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 1
Suj_085,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_085,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_085,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 2
Suj_085,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 1
Suj_085,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 1
Suj_085,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 2
Suj_085,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 1
Suj_085,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_085,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 2
Suj_085,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 2
Suj_085,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_086,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_086,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_086,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 1
Suj_086,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_086,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_086,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 2
Suj_086,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 1
Suj_086,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 1
Suj_086,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 2
Suj_086,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_086,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_086,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_086,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 2
Suj_086,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 1
Suj_086,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_086,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_086,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 1
Suj_086,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 1
Suj_086,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 2
Suj_086,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 2
Suj_086,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_087,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_087,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_087,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_087,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_087,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_087,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_087,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_087,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_087,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 2
Suj_087,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_087,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_087,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 1
Suj_087,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_087,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 2
Suj_087,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 1
Suj_087,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_087,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_087,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_087,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 2
Suj_087,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_087,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_088,Respuestas de formulario 7,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_088,Respuestas de formulario 7,ABC,Bloque_1,Bloque_SIN,2,Opción 2
Suj_088,Respuestas de formulario 7,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_088,Respuestas de formulario 7,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_088,Respuestas de formulario 7,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_088,Respuestas de formulario 7,-,Bloque_0,Atencion,1,Opción 3
Suj_088,Respuestas de formulario 7,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_088,Respuestas de formulario 7,ALM,Bloque_9,Dist,1,Opción 2
Suj_088,Respuestas de formulario 7,ABC,Bloque_1,Dist,2,Opción 1
Suj_088,Respuestas de formulario 7,AQS,Bloque_5,Dist,3,Opción 2
Suj_088,Respuestas de formulario 7,AEF,Bloque_11,Dist,4,Opción 2
Suj_088,Respuestas de formulario 7,AGH,Bloque_3,Dist,5,Opción 2
Suj_088,Respuestas de formulario 7,-,Bloque_0,Atencion,2,Opción 3
Suj_088,Respuestas de formulario 7,AJK,Bloque_7,Dist,6,Opción 1
Suj_088,Respuestas de formulario 7,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_088,Respuestas de formulario 7,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_088,Respuestas de formulario 7,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_088,Respuestas de formulario 7,AEF,Bloque_11,Bloque_CON,4,Opción 1
Suj_088,Respuestas de formulario 7,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_088,Respuestas de formulario 7,-,Bloque_0,Atencion,3,Opción 3
Suj_088,Respuestas de formulario 7,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_089,Respuestas de formulario 8,AQS,Bloque_9,Bloque_SIN,1,Opción 2
Suj_089,Respuestas de formulario 8,AJK,Bloque_1,Bloque_SIN,2,Opción 1
Suj_089,Respuestas de formulario 8,ABC,Bloque_5,Bloque_SIN,3,Opción 2
Suj_089,Respuestas de formulario 8,-,Bloque_0,Atencion,1,Opción 3
Suj_089,Respuestas de formulario 8,ALM,Bloque_11,Bloque_SIN,4,Opción 2
Suj_089,Respuestas de formulario 8,AEF,Bloque_3,Bloque_SIN,5,Opción 2
Suj_089,Respuestas de formulario 8,AGH,Bloque_7,Bloque_SIN,6,Opción 2
Suj_089,Respuestas de formulario 8,AQS,Bloque_9,Dist,1,Opción 2
Suj_089,Respuestas de formulario 8,AJK,Bloque_1,Dist,2,Opción 1
Suj_089,Respuestas de formulario 8,ABC,Bloque_5,Dist,3,Opción 2
Suj_089,Respuestas de formulario 8,-,Bloque_0,Atencion,2,Opción 3
Suj_089,Respuestas de formulario 8,ALM,Bloque_11,Dist,4,Opción 2
Suj_089,Respuestas de formulario 8,AEF,Bloque_3,Dist,5,Opción 1
Suj_089,Respuestas de formulario 8,AGH,Bloque_7,Dist,6,Opción 2
Suj_089,Respuestas de formulario 8,AQS,Bloque_9,Bloque_CON,1,Opción 2
Suj_089,Respuestas de formulario 8,-,Bloque_0,Atencion,3,Opción 3
Suj_089,Respuestas de formulario 8,AJK,Bloque_1,Bloque_CON,2,Opción 1
Suj_089,Respuestas de formulario 8,ABC,Bloque_5,Bloque_CON,3,Opción 2
Suj_089,Respuestas de formulario 8,ALM,Bloque_11,Bloque_CON,4,Opción 2
Suj_089,Respuestas de formulario 8,AEF,Bloque_3,Bloque_CON,5,Opción 1
Suj_089,Respuestas de formulario 8,AGH,Bloque_7,Bloque_CON,6,Opción 2
Suj_090,Respuestas de formulario 8,AQS,Bloque_9,Bloque_SIN,1,Opción 1
Suj_090,Respuestas de formulario 8,AJK,Bloque_1,Bloque_SIN,2,Opción 2
Suj_090,Respuestas de formulario 8,ABC,Bloque_5,Bloque_SIN,3,Opción 2
Suj_090,Respuestas de formulario 8,-,Bloque_0,Atencion,1,Opción 3
Suj_090,Respuestas de formulario 8,ALM,Bloque_11,Bloque_SIN,4,Opción 1
Suj_090,Respuestas de formulario 8,AEF,Bloque_3,Bloque_SIN,5,Opción 1
Suj_090,Respuestas de formulario 8,AGH,Bloque_7,Bloque_SIN,6,Opción 1
Suj_090,Respuestas de formulario 8,AQS,Bloque_9,Dist,1,Opción 2
Suj_090,Respuestas de formulario 8,AJK,Bloque_1,Dist,2,Opción 1
Suj_090,Respuestas de formulario 8,ABC,Bloque_5,Dist,3,Opción 1
Suj_090,Respuestas de formulario 8,-,Bloque_0,Atencion,2,Opción 3
Suj_090,Respuestas de formulario 8,ALM,Bloque_11,Dist,4,Opción 1
Suj_090,Respuestas de formulario 8,AEF,Bloque_3,Dist,5,Opción 1
Suj_090,Respuestas de formulario 8,AGH,Bloque_7,Dist,6,Opción 2
Suj_090,Respuestas de formulario 8,AQS,Bloque_9,Bloque_CON,1,Opción 2
Suj_090,Respuestas de formulario 8,-,Bloque_0,Atencion,3,Opción 3
Suj_090,Respuestas de formulario 8,AJK,Bloque_1,Bloque_CON,2,Opción 1
Suj_090,Respuestas de formulario 8,ABC,Bloque_5,Bloque_CON,3,Opción 2
Suj_090,Respuestas de formulario 8,ALM,Bloque_11,Bloque_CON,4,Opción 2
Suj_090,Respuestas de formulario 8,AEF,Bloque_3,Bloque_CON,5,Opción 2
Suj_090,Respuestas de formulario 8,AGH,Bloque_7,Bloque_CON,6,Opción 2
Suj_091,Respuestas de formulario 8,AQS,Bloque_9,Bloque_SIN,1,Opción 1
Suj_091,Respuestas de formulario 8,AJK,Bloque_1,Bloque_SIN,2,Opción 2
Suj_091,Respuestas de formulario 8,ABC,Bloque_5,Bloque_SIN,3,Opción 2
Suj_091,Respuestas de formulario 8,-,Bloque_0,Atencion,1,Opción 3
Suj_091,Respuestas de formulario 8,ALM,Bloque_11,Bloque_SIN,4,Opción 2
Suj_091,Respuestas de formulario 8,AEF,Bloque_3,Bloque_SIN,5,Opción 1
Suj_091,Respuestas de formulario 8,AGH,Bloque_7,Bloque_SIN,6,Opción 2
Suj_091,Respuestas de formulario 8,AQS,Bloque_9,Dist,1,Opción 2
Suj_091,Respuestas de formulario 8,AJK,Bloque_1,Dist,2,Opción 1
Suj_091,Respuestas de formulario 8,ABC,Bloque_5,Dist,3,Opción 2
Suj_091,Respuestas de formulario 8,-,Bloque_0,Atencion,2,Opción 3
Suj_091,Respuestas de formulario 8,ALM,Bloque_11,Dist,4,Opción 1
Suj_091,Respuestas de formulario 8,AEF,Bloque_3,Dist,5,Opción 2
Suj_091,Respuestas de formulario 8,AGH,Bloque_7,Dist,6,Opción 2
Suj_091,Respuestas de formulario 8,AQS,Bloque_9,Bloque_CON,1,Opción 2
Suj_091,Respuestas de formulario 8,-,Bloque_0,Atencion,3,Opción 3
Suj_091,Respuestas de formulario 8,AJK,Bloque_1,Bloque_CON,2,Opción 1
Suj_091,Respuestas de formulario 8,ABC,Bloque_5,Bloque_CON,3,Opción 1
Suj_091,Respuestas de formulario 8,ALM,Bloque_11,Bloque_CON,4,Opción 2
Suj_091,Respuestas de formulario 8,AEF,Bloque_3,Bloque_CON,5,Opción 1
Suj_091,Respuestas de formulario 8,AGH,Bloque_7,Bloque_CON,6,Opción 2
Suj_092,Respuestas de formulario 8,AQS,Bloque_9,Bloque_SIN,1,Opción 2
Suj_092,Respuestas de formulario 8,AJK,Bloque_1,Bloque_SIN,2,Opción 1
Suj_092,Respuestas de formulario 8,ABC,Bloque_5,Bloque_SIN,3,Opción 2
Suj_092,Respuestas de formulario 8,-,Bloque_0,Atencion,1,Opción 2
Suj_092,Respuestas de formulario 8,ALM,Bloque_11,Bloque_SIN,4,Opción 2
Suj_092,Respuestas de formulario 8,AEF,Bloque_3,Bloque_SIN,5,Opción 1
Suj_092,Respuestas de formulario 8,AGH,Bloque_7,Bloque_SIN,6,Opción 1
Suj_092,Respuestas de formulario 8,AQS,Bloque_9,Dist,1,Opción 2
Suj_092,Respuestas de formulario 8,AJK,Bloque_1,Dist,2,Opción 1
Suj_092,Respuestas de formulario 8,ABC,Bloque_5,Dist,3,Opción 1
Suj_092,Respuestas de formulario 8,-,Bloque_0,Atencion,2,Opción 3
Suj_092,Respuestas de formulario 8,ALM,Bloque_11,Dist,4,Opción 2
Suj_092,Respuestas de formulario 8,AEF,Bloque_3,Dist,5,Opción 1
Suj_092,Respuestas de formulario 8,AGH,Bloque_7,Dist,6,Opción 1
Suj_092,Respuestas de formulario 8,AQS,Bloque_9,Bloque_CON,1,Opción 2
Suj_092,Respuestas de formulario 8,-,Bloque_0,Atencion,3,Opción 3
Suj_092,Respuestas de formulario 8,AJK,Bloque_1,Bloque_CON,2,Opción 1
Suj_092,Respuestas de formulario 8,ABC,Bloque_5,Bloque_CON,3,Opción 1
Suj_092,Respuestas de formulario 8,ALM,Bloque_11,Bloque_CON,4,Opción 2
Suj_092,Respuestas de formulario 8,AEF,Bloque_3,Bloque_CON,5,Opción 1
Suj_092,Respuestas de formulario 8,AGH,Bloque_7,Bloque_CON,6,Opción 1
